id,name,category,brand,price
546,Sony Shampoo 927,Sports,Sony,486.96
547,Samsung TV 251,Grocery,Samsung,870.04
548,Apple Supplements 657,Grocery,Apple,800.0
549,Dell Toy Car 576,Grocery,Dell,269.03
550,LG Toy Car 173,Sports,LG,1445.55
551,Nike Football 428,Health,Nike,634.22
552,LG Watch 221,Fashion,LG,1197.88
553,Adidas Smartphone 185,Grocery,Adidas,1439.08
554,Dell Shampoo 190,Grocery,Dell,388.2
555,Puma Football 676,Automotive,Puma,285.94
556,Panasonic T-shirt 390,Fashion,Panasonic,1021.79
557,Panasonic Perfume 410,Health,Panasonic,1376.16
558,Apple Backpack 786,Grocery,Apple,1363.55
559,LG Sneakers 777,Electronics,LG,928.16
560,Nike Perfume 775,Toys,Nike,776.66
561,Lenovo Book 304,Beauty,Lenovo,710.82
562,Apple Watch 429,Electronics,Apple,1332.72
563,Adidas Laptop 457,Home & Kitchen,Adidas,651.84
564,Samsung Toy Car 687,Home & Kitchen,Samsung,876.02
565,Asus Backpack 852,Sports,Asus,41.29
566,LG Toy Car 678,Beauty,LG,218.93
567,Adidas Laptop 805,Sports,Adidas,466.3
568,Philips Perfume 519,Electronics,Philips,462.39
569,Adidas Backpack 274,Books,Adidas,80.88
570,Sony Book 564,Toys,Sony,1472.24
571,Philips Camera 934,Beauty,Philips,1353.98
572,Puma Supplements 472,Electronics,Puma,528.95
573,Puma Toy Car 308,Toys,Puma,936.34
574,Dell Mixer 455,Fashion,Dell,1401.65
575,Panasonic Chocolate 613,Automotive,Panasonic,1072.65
576,Puma Toy Car 156,Grocery,Puma,1314.4
577,Dell Supplements 339,Health,Dell,1036.74
578,LG Book 228,Beauty,LG,169.68
579,Apple T-shirt 102,Grocery,Apple,708.19
580,Canon TV 757,Fashion,Canon,1325.88
581,Sony TV 753,Electronics,Sony,130.05
582,Sony Backpack 245,Grocery,Sony,1270.39
583,Apple Shampoo 764,Health,Apple,197.37
584,Puma Tablet 507,Electronics,Puma,264.33
585,Lenovo Sneakers 245,Grocery,Lenovo,199.31
586,Lenovo Book 209,Home & Kitchen,Lenovo,1389.76
587,Panasonic Toy Car 987,Grocery,Panasonic,413.19
588,Puma Chocolate 263,Home & Kitchen,Puma,789.3
589,Nike Smartphone 261,Health,Nike,34.78
590,Adidas Mixer 253,Home & Kitchen,Adidas,34.34
591,Apple Tablet 498,Health,Apple,1324.82
592,LG Mixer 295,Electronics,LG,1091.07
593,Lenovo T-shirt 365,Fashion,Lenovo,814.15
594,Puma Backpack 872,Health,Puma,1493.93
595,Sony T-shirt 495,Fashion,Sony,1397.7
596,Apple Sneakers 254,Toys,Apple,1053.69
597,Panasonic Mixer 841,Sports,Panasonic,801.79
598,Lenovo Laptop 725,Grocery,Lenovo,322.82
599,Puma Toy Car 491,Books,Puma,1088.51
600,Panasonic Supplements 618,Books,Panasonic,725.99
601,Sony TV 334,Home & Kitchen,Sony,361.6
602,Apple Mixer 726,Toys,Apple,436.9
603,Apple Camera 447,Grocery,Apple,630.9
604,Philips Laptop 579,Fashion,Philips,245.29
605,HP Backpack 936,Grocery,HP,1204.8
606,HP Perfume 688,Grocery,HP,248.71
607,Nike Book 213,Home & Kitchen,Nike,374.13
608,Asus Toy Car 515,Health,Asus,1034.64
609,Nike Toy Car 358,Toys,Nike,1103.63
610,Puma Laptop 763,Sports,Puma,1229.5
611,Samsung Shampoo 879,Toys,Samsung,1404.5
612,Asus Shampoo 189,Health,Asus,1480.32
613,Panasonic Camera 664,Beauty,Panasonic,596.93
614,Dell T-shirt 396,Beauty,Dell,697.59
615,Samsung Mixer 748,Home & Kitchen,Samsung,323.03
616,Dell Smartphone 630,Books,Dell,273.02
617,LG Smartphone 919,Automotive,LG,1384.33
618,Samsung Toy Car 523,Toys,Samsung,1460.86
619,Nike Laptop 154,Electronics,Nike,563.67
620,Asus Shampoo 349,Home & Kitchen,Asus,810.84
621,Canon Smartphone 728,Home & Kitchen,Canon,418.67
622,Sony Tablet 795,Health,Sony,850.18
623,Adidas Backpack 347,Beauty,Adidas,602.74
624,Sony Mixer 532,Fashion,Sony,1453.94
625,Dell Mixer 825,Home & Kitchen,Dell,1469.79
626,Apple Camera 389,Fashion,Apple,177.45
627,Nike Football 454,Books,Nike,605.33
628,Adidas Backpack 607,Beauty,Adidas,141.18
629,Lenovo Backpack 962,Beauty,Lenovo,72.74
630,Samsung Book 409,Home & Kitchen,Samsung,1030.56
631,Canon TV 563,Beauty,Canon,1247.94
632,Panasonic Book 234,Health,Panasonic,516.65
633,Adidas Supplements 573,Toys,Adidas,487.82
634,Nike Perfume 906,Fashion,Nike,523.34
635,Philips Backpack 436,Sports,Philips,258.63
636,Asus Sneakers 546,Books,Asus,1133.38
637,Canon Sneakers 852,Fashion,Canon,1342.8
638,Panasonic Tablet 850,Beauty,Panasonic,392.24
639,Philips Shampoo 165,Beauty,Philips,1219.58
640,Canon Watch 332,Toys,Canon,321.15
641,Dell Camera 474,Sports,Dell,377.67
642,Panasonic Toy Car 639,Fashion,Panasonic,1056.92
643,Canon Football 480,Toys,Canon,1221.69
644,HP Backpack 523,Health,HP,173.17
645,HP Headphones 742,Grocery,HP,741.59
646,Nike Sneakers 447,Toys,Nike,460.54
647,Sony Supplements 712,Health,Sony,1136.59
648,HP Laptop 163,Automotive,HP,1435.94
649,Lenovo Perfume 333,Beauty,Lenovo,1270.11
650,Apple Watch 628,Fashion,Apple,1469.01
651,Adidas T-shirt 689,Health,Adidas,340.11
652,Sony Supplements 503,Health,Sony,318.65
653,Puma Supplements 972,Health,Puma,270.64
654,Lenovo Tablet 305,Books,Lenovo,575.39
655,LG Mixer 274,Fashion,LG,906.12
656,Apple Shampoo 171,Toys,Apple,1344.26
657,Nike Perfume 627,Home & Kitchen,Nike,663.96
658,Samsung Tablet 551,Automotive,Samsung,1104.19
659,Apple Mixer 854,Beauty,Apple,842.94
660,Lenovo Headphones 731,Health,Lenovo,889.79
661,Canon Headphones 737,Sports,Canon,952.74
662,Panasonic Camera 204,Fashion,Panasonic,1018.33
663,Nike Laptop 422,Automotive,Nike,978.36
664,Philips Perfume 379,Automotive,Philips,1064.91
665,Sony Mixer 528,Sports,Sony,1096.91
666,LG Headphones 516,Home & Kitchen,LG,1451.55
667,LG Smartphone 351,Grocery,LG,1339.39
668,Panasonic T-shirt 278,Automotive,Panasonic,960.04
669,Asus Football 438,Books,Asus,1074.24
670,Asus Laptop 893,Health,Asus,964.19
671,Dell Football 927,Fashion,Dell,1171.4
672,Nike Camera 193,Beauty,Nike,23.78
673,Apple Backpack 926,Grocery,Apple,190.34
674,HP Sneakers 446,Automotive,HP,474.16
675,Panasonic Watch 340,Home & Kitchen,Panasonic,497.97
676,Canon Chocolate 365,Sports,Canon,1101.58
677,Samsung Sneakers 864,Grocery,Samsung,262.82
678,Adidas Laptop 172,Fashion,Adidas,857.38
679,Samsung TV 898,Books,Samsung,193.42
680,Philips Tablet 246,Beauty,Philips,666.05
681,Sony Sneakers 233,Toys,Sony,27.03
682,Asus Football 258,Beauty,Asus,787.24
683,Canon Book 692,Books,Canon,1298.32
684,LG Camera 919,Home & Kitchen,LG,13.44
685,Philips Supplements 825,Grocery,Philips,1343.22
686,Philips Shampoo 843,Home & Kitchen,Philips,13.8
687,Nike Football 476,Beauty,Nike,1396.35
688,Nike Camera 524,Beauty,Nike,45.49
689,Panasonic Toy Car 747,Automotive,Panasonic,635.78
690,Nike Perfume 867,Grocery,Nike,86.77
691,Canon Laptop 945,Health,Canon,1372.06
692,Panasonic Laptop 894,Automotive,Panasonic,392.31
693,Philips Sneakers 191,Automotive,Philips,231.17
694,Adidas Mixer 899,Books,Adidas,1226.89
695,Lenovo Supplements 803,Toys,Lenovo,791.77
696,Nike Camera 221,Sports,Nike,110.09
697,Panasonic T-shirt 423,Grocery,Panasonic,1062.77
698,Asus Chocolate 550,Home & Kitchen,Asus,789.3
699,Samsung Chocolate 418,Fashion,Samsung,48.82
700,Philips Football 718,Health,Philips,1188.06
701,LG Chocolate 653,Toys,LG,453.75
702,Canon Supplements 141,Sports,Canon,1228.28
703,Samsung Tablet 144,Home & Kitchen,Samsung,23.55
704,Nike Chocolate 319,Books,Nike,1407.95
705,Adidas Supplements 541,Health,Adidas,458.18
706,LG Perfume 487,Automotive,LG,1447.68
707,Samsung Camera 249,Automotive,Samsung,1267.94
708,Apple Laptop 375,Automotive,Apple,236.58
709,Nike T-shirt 871,Fashion,Nike,309.38
710,HP Football 842,Electronics,HP,1078.76
711,Samsung Watch 820,Automotive,Samsung,707.16
712,Philips Book 126,Sports,Philips,192.63
713,Adidas Watch 386,Beauty,Adidas,684.17
714,Adidas Mixer 169,Automotive,Adidas,1019.12
715,Asus Laptop 860,Health,Asus,413.54
716,Panasonic Book 314,Toys,Panasonic,1040.8
717,Adidas Headphones 765,Fashion,Adidas,693.28
718,Dell Camera 171,Health,Dell,1215.51
719,Nike Chocolate 271,Beauty,Nike,1250.1
720,Panasonic Book 656,Grocery,Panasonic,584.55
721,Samsung Perfume 405,Grocery,Samsung,1056.18
722,Asus Tablet 537,Fashion,Asus,760.1
723,Dell Mixer 454,Electronics,Dell,1042.07
724,LG Tablet 629,Fashion,LG,103.62
725,Dell Supplements 589,Sports,Dell,1464.54
726,Canon Chocolate 140,Toys,Canon,667.52
727,Apple Book 448,Toys,Apple,1338.95
728,Panasonic Football 625,Grocery,Panasonic,1069.53
729,Philips Mixer 228,Home & Kitchen,Philips,951.19
730,Asus Mixer 245,Home & Kitchen,Asus,1449.4
731,Apple Headphones 795,Beauty,Apple,867.48
732,Philips Book 468,Toys,Philips,119.76
733,Apple T-shirt 955,Health,Apple,720.84
734,Samsung Perfume 518,Grocery,Samsung,864.33
735,Philips Shampoo 247,Beauty,Philips,150.55
736,Samsung Toy Car 832,Health,Samsung,314.39
737,Lenovo Watch 936,Sports,Lenovo,1363.96
738,Lenovo TV 126,Home & Kitchen,Lenovo,1266.22
739,Panasonic TV 960,Books,Panasonic,114.64
740,Canon Football 844,Beauty,Canon,142.18
741,Panasonic Camera 441,Toys,Panasonic,819.16
742,LG Watch 165,Electronics,LG,1035.68
743,Asus Chocolate 875,Home & Kitchen,Asus,67.77
744,Sony Chocolate 112,Fashion,Sony,1008.56
745,Adidas Book 736,Books,Adidas,211.18
746,Canon Backpack 424,Beauty,Canon,301.85
747,Sony Perfume 223,Automotive,Sony,1191.98
748,Adidas Chocolate 671,Toys,Adidas,679.47
749,Adidas Shampoo 847,Toys,Adidas,1322.61
750,Asus Backpack 998,Grocery,Asus,473.93
751,LG Book 310,Sports,LG,1114.84
752,Canon Backpack 997,Electronics,Canon,1306.02
753,Puma Headphones 153,Sports,Puma,1353.43
754,Dell Mixer 889,Automotive,Dell,341.81
755,LG Shampoo 629,Toys,LG,1354.18
756,Apple Book 160,Grocery,Apple,1166.4
757,Nike Watch 384,Fashion,Nike,1470.19
758,Samsung Headphones 729,Automotive,Samsung,685.19
759,Philips Shampoo 896,Electronics,Philips,1052.69
760,LG Perfume 664,Books,LG,1460.67
761,Nike TV 131,Health,Nike,771.3
762,Asus Backpack 786,Toys,Asus,1450.8
763,Puma Supplements 695,Books,Puma,500.24
764,Canon Chocolate 222,Books,Canon,48.41
765,Canon Sneakers 830,Home & Kitchen,Canon,532.44
766,Canon Tablet 237,Health,Canon,396.66
767,Apple Football 688,Toys,Apple,1292.73
768,LG Perfume 814,Health,LG,1132.59
769,Dell Chocolate 639,Home & Kitchen,Dell,796.77
770,HP Shampoo 444,Beauty,HP,152.6
771,Philips Backpack 656,Grocery,Philips,443.61
772,Panasonic Perfume 843,Health,Panasonic,504.92
773,Puma T-shirt 388,Health,Puma,68.53
774,Lenovo Mixer 474,Electronics,Lenovo,756.97
775,Canon T-shirt 111,Fashion,Canon,757.92
776,Dell Headphones 787,Home & Kitchen,Dell,396.27
777,Panasonic Sneakers 414,Health,Panasonic,1113.63
778,Lenovo T-shirt 833,Electronics,Lenovo,398.78
779,Panasonic Mixer 770,Beauty,Panasonic,1294.72
780,Apple Tablet 269,Health,Apple,293.59
781,Nike Mixer 893,Automotive,Nike,218.9
782,Puma Backpack 744,Fashion,Puma,85.96
783,Lenovo TV 631,Health,Lenovo,272.23
784,LG TV 202,Home & Kitchen,LG,367.63
785,Philips Mixer 874,Toys,Philips,1171.47
786,Puma Perfume 596,Home & Kitchen,Puma,187.34
787,Panasonic Backpack 962,Fashion,Panasonic,833.85
788,Lenovo Sneakers 538,Toys,Lenovo,654.7
789,Adidas Headphones 281,Health,Adidas,32.48
790,Sony TV 831,Fashion,Sony,811.52
791,Asus Sneakers 898,Home & Kitchen,Asus,1176.27
792,Puma T-shirt 344,Fashion,Puma,750.3
793,Philips Book 566,Automotive,Philips,442.37
794,HP Toy Car 774,Health,HP,827.0
795,Asus Watch 605,Electronics,Asus,60.11
796,Panasonic Mixer 426,Home & Kitchen,Panasonic,445.12
797,LG TV 484,Automotive,LG,369.48
798,Puma Sneakers 875,Grocery,Puma,1313.72
799,Adidas TV 357,Electronics,Adidas,651.29
800,Lenovo Camera 474,Electronics,Lenovo,1273.46
801,Canon Supplements 476,Electronics,Canon,38.08
802,Panasonic Backpack 706,Grocery,Panasonic,422.29
803,Sony TV 847,Books,Sony,169.38
804,Panasonic Laptop 575,Home & Kitchen,Panasonic,1405.17
805,Samsung Shampoo 184,Toys,Samsung,1290.83
806,Philips Tablet 591,Automotive,Philips,434.87
807,Dell Book 825,Sports,Dell,1025.19
808,Canon Mixer 796,Grocery,Canon,483.74
809,Canon Book 988,Home & Kitchen,Canon,858.17
810,Adidas Tablet 287,Electronics,Adidas,713.89
811,Samsung Supplements 191,Health,Samsung,880.49
812,Canon Supplements 865,Beauty,Canon,393.54
813,Samsung Supplements 645,Sports,Samsung,1170.55
814,Lenovo Perfume 718,Electronics,Lenovo,1448.87
815,LG Supplements 874,Home & Kitchen,LG,1003.28
816,Philips Smartphone 873,Sports,Philips,128.83
817,LG Supplements 871,Grocery,LG,116.0
818,Nike Tablet 371,Books,Nike,56.66
819,Dell Laptop 147,Health,Dell,914.89
820,LG Camera 550,Books,LG,119.67
821,Panasonic Camera 135,Home & Kitchen,Panasonic,785.6
822,Asus Sneakers 782,Fashion,Asus,208.12
823,Samsung Mixer 389,Beauty,Samsung,444.5
824,Dell Backpack 702,Sports,Dell,825.73
825,Canon Watch 107,Automotive,Canon,92.71
826,HP Chocolate 930,Sports,HP,282.1
827,Apple Watch 923,Fashion,Apple,893.05
828,Samsung Camera 336,Home & Kitchen,Samsung,695.14
829,Nike Shampoo 783,Grocery,Nike,702.75
830,Nike TV 617,Sports,Nike,397.46
831,Nike Tablet 170,Automotive,Nike,660.33
832,Puma Tablet 112,Automotive,Puma,457.49
833,Sony Book 832,Sports,Sony,1399.82
834,Nike T-shirt 357,Home & Kitchen,Nike,875.69
835,Philips Headphones 452,Automotive,Philips,770.92
836,Dell Sneakers 402,Grocery,Dell,1147.83
837,Nike Supplements 402,Home & Kitchen,Nike,1247.65
838,Puma Shampoo 586,Beauty,Puma,1117.88
839,Panasonic Chocolate 695,Home & Kitchen,Panasonic,696.2
840,HP Smartphone 469,Beauty,HP,667.8
841,Asus Chocolate 747,Fashion,Asus,272.05
842,Apple Book 139,Fashion,Apple,147.74
843,LG Sneakers 306,Toys,LG,1140.43
844,Lenovo T-shirt 949,Grocery,Lenovo,1217.97
845,Apple Sneakers 649,Electronics,Apple,874.83
846,Apple Sneakers 431,Grocery,Apple,46.81
847,LG Chocolate 712,Beauty,LG,367.78
848,Lenovo Smartphone 767,Home & Kitchen,Lenovo,313.43
849,Samsung Mixer 727,Automotive,Samsung,1086.18
850,Samsung Supplements 870,Toys,Samsung,558.55
851,Canon Book 601,Home & Kitchen,Canon,790.29
852,Lenovo Perfume 339,Toys,Lenovo,1010.9
853,Philips Shampoo 596,Grocery,Philips,380.74
854,Apple T-shirt 233,Health,Apple,407.13
855,Nike Supplements 514,Fashion,Nike,851.41
856,Canon Laptop 120,Automotive,Canon,1433.48
857,HP Perfume 113,Grocery,HP,1462.09
858,Dell Book 130,Electronics,Dell,1088.77
859,Samsung T-shirt 816,Beauty,Samsung,1219.18
860,Adidas T-shirt 509,Fashion,Adidas,1118.36
861,Dell Book 551,Electronics,Dell,113.43
862,Nike T-shirt 509,Fashion,Nike,1305.96
863,Asus Backpack 528,Home & Kitchen,Asus,904.29
864,Apple Backpack 724,Grocery,Apple,1078.88
865,Puma Watch 774,Automotive,Puma,74.1
866,Adidas Backpack 662,Automotive,Adidas,252.28
867,LG Backpack 496,Grocery,LG,117.23
868,Adidas Mixer 243,Grocery,Adidas,914.52
869,Philips Toy Car 750,Automotive,Philips,1031.17
870,Samsung Smartphone 683,Grocery,Samsung,551.02
871,Philips Smartphone 101,Books,Philips,796.59
872,Lenovo Perfume 735,Automotive,Lenovo,1290.59
873,Canon T-shirt 403,Automotive,Canon,946.91
874,Sony Chocolate 875,Beauty,Sony,402.48
875,LG Perfume 479,Sports,LG,968.5
876,Canon Book 579,Toys,Canon,328.85
877,Nike Chocolate 894,Beauty,Nike,820.28
878,HP Backpack 808,Books,HP,1301.15
879,LG Chocolate 578,Fashion,LG,720.66
880,Sony TV 640,Books,Sony,680.23
881,Adidas Headphones 244,Fashion,Adidas,1126.06
882,Canon Perfume 155,Automotive,Canon,477.01
883,Adidas Football 434,Automotive,Adidas,797.04
884,LG Perfume 220,Home & Kitchen,LG,658.45
885,Puma Tablet 412,Health,Puma,1214.75
886,Philips Laptop 351,Automotive,Philips,1157.76
887,Adidas Watch 268,Toys,Adidas,382.83
888,Nike Mixer 235,Fashion,Nike,672.65
889,Lenovo Sneakers 430,Automotive,Lenovo,564.47
890,Canon Watch 188,Grocery,Canon,606.38
891,Asus Smartphone 547,Sports,Asus,100.03
892,Apple Perfume 567,Sports,Apple,216.43
893,HP Backpack 164,Toys,HP,367.24
894,Panasonic T-shirt 858,Books,Panasonic,427.6
895,Nike Shampoo 522,Electronics,Nike,192.31
896,Puma Headphones 584,Fashion,Puma,1120.04
897,Samsung Football 906,Electronics,Samsung,890.98
898,Asus T-shirt 868,Electronics,Asus,425.69
899,Samsung Tablet 240,Automotive,Samsung,463.37
900,Philips Tablet 120,Health,Philips,1026.67
901,Lenovo Shampoo 433,Sports,Lenovo,597.66
902,HP Supplements 824,Home & Kitchen,HP,894.66
903,Puma Tablet 122,Beauty,Puma,1184.95
904,Panasonic TV 603,Books,Panasonic,23.19
905,Canon Tablet 104,Toys,Canon,367.54
906,Lenovo Supplements 618,Grocery,Lenovo,572.55
907,Canon Smartphone 532,Beauty,Canon,75.24
908,Adidas Smartphone 930,Sports,Adidas,214.47
909,Asus Supplements 772,Home & Kitchen,Asus,967.1
910,Sony Headphones 674,Home & Kitchen,Sony,434.57
911,Adidas Smartphone 760,Sports,Adidas,1063.83
912,Dell Shampoo 751,Books,Dell,1240.12
913,Samsung Football 869,Fashion,Samsung,1064.79
914,Philips TV 304,Books,Philips,688.9
915,Asus Book 386,Health,Asus,172.96
916,Apple Chocolate 722,Fashion,Apple,969.08
917,Lenovo Sneakers 766,Sports,Lenovo,980.41
918,HP Smartphone 191,Beauty,HP,438.06
919,Sony Smartphone 923,Books,Sony,1037.26
920,Adidas Watch 451,Health,Adidas,697.28
921,Dell Headphones 576,Automotive,Dell,316.76
922,Apple T-shirt 753,Health,Apple,501.53
923,Panasonic Tablet 954,Beauty,Panasonic,538.61
924,Sony Book 435,Automotive,Sony,768.12
925,Samsung TV 404,Toys,Samsung,211.07
926,Asus Headphones 348,Fashion,Asus,1198.32
927,Canon Mixer 733,Beauty,Canon,1432.74
928,Apple Mixer 283,Grocery,Apple,131.72
929,Lenovo Headphones 873,Books,Lenovo,1127.45
930,HP Smartphone 320,Fashion,HP,732.26
931,Philips Mixer 964,Books,Philips,1013.37
932,Nike TV 667,Home & Kitchen,Nike,1126.05
933,Dell Smartphone 993,Health,Dell,478.11
934,Dell Tablet 927,Toys,Dell,1079.46
935,Apple Perfume 422,Books,Apple,102.06
936,Dell Sneakers 410,Sports,Dell,400.34
937,Panasonic Supplements 127,Sports,Panasonic,1184.69
938,Canon Headphones 131,Beauty,Canon,550.78
939,Nike Tablet 121,Automotive,Nike,172.14
940,Sony Camera 135,Beauty,Sony,1043.66
941,Apple Supplements 423,Automotive,Apple,67.71
942,Samsung Backpack 722,Grocery,Samsung,579.86
943,HP T-shirt 373,Beauty,HP,691.27
944,Philips Laptop 246,Beauty,Philips,25.35
945,Dell Supplements 827,Electronics,Dell,542.16
946,Philips Shampoo 326,Sports,Philips,118.72
947,LG Backpack 961,Automotive,LG,930.55
948,Asus Book 727,Sports,Asus,394.4
949,Panasonic Tablet 459,Toys,Panasonic,1079.59
950,Dell Mixer 449,Toys,Dell,1091.9
951,Lenovo Backpack 789,Health,Lenovo,218.64
952,Apple Backpack 420,Health,Apple,1225.8
953,Puma Smartphone 783,Sports,Puma,102.65
954,Asus Watch 779,Sports,Asus,574.74
955,Apple Sneakers 537,Grocery,Apple,1316.27
956,Panasonic Watch 885,Toys,Panasonic,438.75
957,LG Watch 146,Sports,LG,1306.6
958,Adidas Headphones 518,Health,Adidas,584.29
959,Puma Headphones 803,Automotive,Puma,1069.94
960,LG Watch 294,Electronics,LG,297.87
961,Apple Book 727,Home & Kitchen,Apple,789.44
962,LG Perfume 668,Sports,LG,619.43
963,Dell Perfume 501,Sports,Dell,807.81
964,Adidas Perfume 854,Beauty,Adidas,115.21
965,Panasonic Mixer 128,Health,Panasonic,137.25
966,Panasonic Mixer 195,Beauty,Panasonic,357.2
967,Samsung Camera 707,Health,Samsung,924.55
968,Puma T-shirt 975,Home & Kitchen,Puma,1350.37
969,Samsung Shampoo 420,Beauty,Samsung,1310.21
970,Asus Supplements 458,Beauty,Asus,484.27
971,Dell Headphones 330,Automotive,Dell,198.36
972,Sony Camera 240,Automotive,Sony,461.16
973,Lenovo Football 114,Books,Lenovo,1063.09
974,LG Football 613,Automotive,LG,237.23
975,Adidas Chocolate 119,Toys,Adidas,626.01
976,Asus Sneakers 971,Books,Asus,284.74
977,Canon Smartphone 240,Fashion,Canon,1337.67
978,Puma Toy Car 126,Toys,Puma,256.88
979,Adidas TV 165,Electronics,Adidas,389.38
980,Lenovo Watch 680,Grocery,Lenovo,188.96
981,Sony Tablet 849,Sports,Sony,277.15
982,Asus Camera 443,Beauty,Asus,118.84
983,Samsung Tablet 838,Electronics,Samsung,518.53
984,Apple Sneakers 492,Health,Apple,99.11
985,Canon Perfume 111,Fashion,Canon,523.62
986,Samsung Football 572,Books,Samsung,1360.77
987,Apple Laptop 930,Electronics,Apple,789.98
988,Apple TV 124,Sports,Apple,809.3
989,LG Football 482,Beauty,LG,133.61
990,Samsung Book 615,Sports,Samsung,1161.73
991,Samsung Headphones 750,Toys,Samsung,1323.27
992,Panasonic Chocolate 719,Automotive,Panasonic,328.81
993,Philips TV 593,Electronics,Philips,534.73
994,Samsung Laptop 549,Sports,Samsung,1013.65
995,Samsung Sneakers 128,Toys,Samsung,902.24
996,Nike Sneakers 373,Health,Nike,1328.48
997,Panasonic Chocolate 462,Books,Panasonic,425.16
998,Nike TV 542,Fashion,Nike,1374.03
999,Philips Headphones 944,Grocery,Philips,342.47
1000,Samsung Book 115,Health,Samsung,1049.0
1001,Sony Watch 385,Health,Sony,380.36
1002,Philips Watch 761,Sports,Philips,539.68
1003,Panasonic Chocolate 184,Fashion,Panasonic,543.43
1004,Asus Chocolate 162,Fashion,Asus,1004.4
1005,Apple Perfume 718,Grocery,Apple,1419.83
